Brand,Model Name,Model Variant,Car Type,Transmission,Fuel Type,Year,Kilometers,Owner,State,Accidental,Price
Maruti Suzuki,Dzire,Base,Sedan,Manual,CNG,2008,88425,2nd,Gujarat,No,459829
Maruti Suzuki,WagonR,V,Hatchback,Manual,Petrol,2014,92616,2nd,Gujarat,No,231594
Tata,Harrier,XZA+,SUV,Automatic,Petrol,2020,31179,1st,Gujarat,No,2032800
Maruti Suzuki,Ignis,L,Hatchback,Automatic,CNG,2017,70685,2nd,Tamil Nadu,No,827957
Ford,Figo,Titanium+,Sedan,Manual,Petrol,2021,58551,1st,Maharashtra,No,454575
Maruti Suzuki,Swift,Z,Sedan,Manual,Diesel,2019,37847,2nd,Jharkhand,No,1050726
Honda,Amaze,S,Sedan,Manual,Petrol,2016,126520,1st,Karnataka,No,438900
Toyota,Urban Cruiser,G,SUV,Manual,Diesel,2020,29539,1st,Uttar Pradesh,No,698250
Hyundai,Aura,SX(O),Sedan,Manual,Petrol,2021,115942,2nd,West Bengal,No,1103520
Hyundai,Verna,SX(O),Sedan,Manual,CNG,2007,58787,2nd,Gujarat,No,459829
Audi,A6,Technology,Sedan,Automatic,Petrol,2014,163915,2nd,Maharashtra,Yes,464107
Maruti Suzuki,Swift,Z,Sedan,Manual,CNG,2010,29887,2nd,Tamil Nadu,No,353160
Kia,Seltos,GTX,SUV,Manual,Diesel,2021,52959,2nd,Rajasthan,No,305474
Hyundai,Verna,Sportz,Sedan,Manual,CNG,2017,30976,1st,Telangana,No,347462
Mahindra,Thar,W11,SUV,Manual,Petrol,2012,71560,2nd,Chhattisgarh,No,168010
MG,Astor,Smart,SUV,Manual,Petrol,2021,146046,2nd,Maharashtra,No,838530
Maruti Suzuki,Ignis,Base,Hatchback,Manual,CNG,2023,65373,1st,Karnataka,No,1818300
Hyundai,i10,Base,Hatchback,Manual,Petrol,2010,117939,2nd,Chhattisgarh,No,379335
Honda,Brio,VX,Hatchback,Manual,Diesel,2012,73505,1st,Madhya Pradesh,No,681862
Maruti Suzuki,Celerio,V,Hatchback,Manual,Petrol,2014,12589,2nd,Telangana,No,958320
Toyota,Innova,E,MPV,Manual,CNG,2016,133740,1st,Andhra Pradesh,No,568575
Hyundai,i10,Sportz,Hatchback,Manual,Petrol,2008,115436,2nd,Gujarat,No,159720
Renault,Triber,RXZ,MPV,Manual,Petrol,2022,75589,1st,Kerala,No,247950
Ford,Figo,Titanium,Sedan,Manual,Diesel,2019,112229,2nd,Andhra Pradesh,No,625432
Maruti Suzuki,Swift,L,Sedan,Manual,Petrol,2009,96709,2nd,Karnataka,No,380184
Ford,Figo,Sports,Sedan,Manual,Petrol,2012,177199,3rd+,Karnataka,No,96989
Kia,Sonet,HTX,SUV,Manual,Petrol,2023,172611,2nd,Tamil Nadu,No,914760
Ford,EcoSport,Sports,SUV,Manual,Petrol,2018,86639,1st,Madhya Pradesh,No,971963
Hyundai,Venue,Sportz,SUV,Automatic,Diesel,2023,148985,2nd,Kerala,No,651766
Honda,Amaze,ZX,Sedan,Manual,Petrol,2019,100708,1st,Maharashtra,No,651766
Nissan,Sunny,XV,Sedan,Manual,CNG,2016,121856,1st,Punjab,No,585158
Maruti Suzuki,Celerio,L,Hatchback,Manual,Diesel,2019,101673,1st,Gujarat,No,942480
Maruti Suzuki,WagonR,Z,Hatchback,Manual,Petrol,2003,45103,1st,Maharashtra,No,1079925
Maruti Suzuki,Ertiga,ZX,MPV,Manual,Petrol,2023,142524,2nd,Maharashtra,No,940896
Hyundai,Venue,Magna,SUV,Manual,Petrol,2023,102755,1st,Madhya Pradesh,No,374062
Maruti Suzuki,Dzire,Z,Sedan,Manual,Petrol,2020,136629,1st,West Bengal,No,740643
Maruti Suzuki,Ignis,V,Hatchback,Automatic,Petrol,2021,85674,2nd,Kerala,No,480031
Maruti Suzuki,Ertiga,Z,MPV,Manual,Diesel,2015,59199,2nd,Karnataka,No,928481
Hyundai,Venue,SX(O),SUV,Manual,Petrol,2023,12593,1st,Tamil Nadu,No,2310000
Maruti Suzuki,Ignis,Base,Hatchback,Manual,Petrol,2018,133678,1st,Maharashtra,No,577500
Maruti Suzuki,WagonR,Z,Hatchback,Manual,Diesel,2016,153493,2nd,Telangana,Yes,149622
Hyundai,Creta,Asta,SUV,Manual,Petrol,2018,165411,2nd,Odisha,No,506929
Maruti Suzuki,Ignis,V,Hatchback,Manual,Petrol,2022,22645,1st,Maharashtra,No,1100000
Maruti Suzuki,Ertiga,V,MPV,Manual,CNG,2017,59497,2nd,Andhra Pradesh,No,386934
Kia,Sonet,HTX+,SUV,Manual,Petrol,2022,61908,1st,Tamil Nadu,No,2009700
Maruti Suzuki,Ertiga,L,MPV,Manual,Petrol,2019,57560,2nd,Tamil Nadu,No,1075269
Hyundai,Aura,Base,Sedan,Manual,Petrol,2022,35288,1st,Maharashtra,No,1672000
Mahindra,XUV500,W11,SUV,Automatic,Petrol,2011,34208,1st,Maharashtra,Yes,552328
Ford,EcoSport,Trend+,SUV,Manual,Diesel,2021,179390,2nd,West Bengal,No,457380
Hyundai,Aura,Era,Sedan,Automatic,Petrol,2020,158112,2nd,Maharashtra,No,986271
Hyundai,Grand i10,Base,Hatchback,Manual,Diesel,2017,56440,1st,West Bengal,No,200970
Maruti Suzuki,Baleno,V,Hatchback,Automatic,Petrol,2022,135979,1st,Karnataka,No,272250
Honda,WR-V,V,SUV,Automatic,Petrol,2017,131880,2nd,Rajasthan,No,405543
Nissan,Magnite,XL,SUV,Manual,CNG,2023,108014,2nd,Rajasthan,No,1000692
Toyota,Urban Cruiser,V,SUV,Manual,Petrol,2022,143895,2nd,Gujarat,No,457380
Maruti Suzuki,Ignis,Z,Hatchback,Manual,Petrol,2021,156478,2nd,Gujarat,No,1372140
Hyundai,Verna,SX,Sedan,Manual,Petrol,2021,76435,1st,Uttar Pradesh,No,1413315
Hyundai,i10,Sportz,Hatchback,Manual,Petrol,2010,36166,1st,Tamil Nadu,No,786500
Maruti Suzuki,Celerio,V,Hatchback,Manual,Diesel,2014,77634,1st,Uttar Pradesh,Yes,122068
Maruti Suzuki,Alto,ZX,Hatchback,Manual,Petrol,2006,92322,2nd,Karnataka,No,900437
Hyundai,Venue,Era,SUV,Manual,Petrol,2020,61340,2nd,Tamil Nadu,No,707414
Maruti Suzuki,Alto,ZX,Hatchback,Manual,Petrol,2005,128788,2nd,Delhi,No,388119
Toyota,Etios,G,Sedan,Manual,Electric,2013,47588,2nd,Maharashtra,No,1112716
Hyundai,Creta,Sportz,SUV,Manual,Petrol,2022,83618,2nd,Odisha,No,1145529
Maruti Suzuki,S-Presso,V,Hatchback,Manual,Petrol,2023,170267,2nd,Gujarat,No,580800
Hyundai,Aura,Era,Sedan,Manual,Petrol,2022,23740,1st,Maharashtra,No,2090000
Kia,Sonet,GTX+,SUV,Manual,Petrol,2022,146007,1st,Delhi,No,346500
Ford,Aspire,Trend,Sedan,Automatic,Diesel,2016,128702,1st,Bihar,No,833910
Maruti Suzuki,Dzire,Z,Sedan,Manual,Petrol,2010,17818,1st,Other UTs,Yes,615481
Hyundai,i10,SX(O),Hatchback,Manual,Petrol,2011,138361,3rd+,Tamil Nadu,No,408375
Toyota,Etios,VX,Sedan,Manual,Petrol,2014,103585,2nd,Maharashtra,No,417268
Toyota,Etios,G+,Sedan,Manual,Petrol,2016,35463,1st,Kerala,No,758100
Maruti Suzuki,Ignis,V,Hatchback,Manual,Diesel,2017,128678,2nd,Haryana,No,438900
Maruti Suzuki,Celerio,L,Hatchback,Manual,Petrol,2023,73360,1st,Delhi,No,1837440
Volkswagen,Taigun,Highline,SUV,Manual,Petrol,2022,100905,2nd,Tamil Nadu,No,1295910
Toyota,Etios,G,Sedan,Manual,Petrol,2013,130133,2nd,West Bengal,No,151734
Maruti Suzuki,Baleno,Z,Hatchback,Manual,CNG,2018,117090,1st,Maharashtra,No,288028
Ford,Aspire,Trend,Sedan,Manual,Petrol,2017,82698,1st,Maharashtra,No,572764
Maruti Suzuki,Ignis,Z,Hatchback,Manual,Petrol,2020,21451,1st,Karnataka,Yes,276935
Hyundai,i20,Base,Hatchback,Manual,Petrol,2019,10742,1st,Delhi,No,1309000
Maruti Suzuki,Alto,Z,Hatchback,Automatic,CNG,2007,92365,3rd+,Tamil Nadu,No,129945
Hyundai,i10,Magna,Hatchback,Manual,Petrol,2009,148125,2nd,Telangana,No,678810
Honda,Brio,VX,Hatchback,Manual,Petrol,2018,101095,2nd,Rajasthan,No,790019
Toyota,Fortuner,VX,SUV,Manual,Electric,2017,153181,1st,Puducherry,No,979295
Tata,Altroz,XZA,Hatchback,Manual,Petrol,2021,40372,2nd,Gujarat,No,290400
Maruti Suzuki,Baleno,ZX,Hatchback,Manual,Petrol,2016,69387,1st,West Bengal,Yes,320644
Maruti Suzuki,Ignis,ZX,Hatchback,Manual,Petrol,2017,171775,2nd,Tamil Nadu,No,713512
Hyundai,Venue,SX,SUV,Manual,Diesel,2020,104207,2nd,Tamil Nadu,No,304920
Hyundai,Grand i10,Sportz,Hatchback,Manual,Diesel,2017,32878,1st,Maharashtra,Yes,234648
Maruti Suzuki,Celerio,V,Hatchback,Manual,Petrol,2015,94453,2nd,Delhi,No,1120072
Maruti Suzuki,Ertiga,Base,MPV,Manual,Diesel,2017,66538,1st,Uttar Pradesh,No,1099245
Maruti Suzuki,Swift,ZX,Sedan,Manual,Electric,2020,64884,1st,Maharashtra,No,2052133
Maruti Suzuki,Baleno,V,Hatchback,Manual,Petrol,2019,54096,2nd,Maharashtra,No,884268
Hyundai,Venue,SX(O),SUV,Manual,Petrol,2019,154504,1st,Maharashtra,No,848925
Hyundai,Venue,Era,SUV,Manual,Petrol,2019,138752,1st,Punjab,Yes,392223
Maruti Suzuki,Ertiga,Z,MPV,Manual,Diesel,2017,108811,1st,Karnataka,No,909562
Mahindra,Thar,W6,SUV,Manual,Petrol,2016,171213,2nd,West Bengal,No,960498
Hyundai,Venue,Asta,SUV,Manual,Petrol,2022,56897,1st,Maharashtra,No,1306305
Maruti Suzuki,Ignis,V,Hatchback,Manual,Diesel,2018,46382,1st,West Bengal,No,1386000
Maruti Suzuki,Dzire,Base,Sedan,Automatic,Petrol,2009,18256,1st,West Bengal,No,758670
Kia,Seltos,HTE,SUV,Manual,Petrol,2020,164114,1st,West Bengal,No,606375
Skoda,Slavia,Monte Carlo,Sedan,Manual,Petrol,2023,20904,1st,Karnataka,No,1254000
Volkswagen,Ameo,Trendline,Sedan,Automatic,Petrol,2017,143757,2nd,Maharashtra,No,318641
Maruti Suzuki,WagonR,V,Hatchback,Manual,Diesel,2012,152095,2nd,Jharkhand,No,448305
Hyundai,Aura,Sportz,Sedan,Manual,Petrol,2022,164645,2nd,Maharashtra,No,482790
Toyota,Etios,VX,Sedan,Manual,Diesel,2011,178276,2nd,Jharkhand,No,458650
Hyundai,Venue,SX(O),SUV,Manual,CNG,2021,53391,1st,Chandigarh,No,494660
Honda,Jazz,VX,Sedan,Manual,Diesel,2022,114831,1st,Karnataka,No,940500
Maruti Suzuki,Ignis,ZX,Hatchback,Automatic,Petrol,2019,156676,1st,Tamil Nadu,No,754677
Maruti Suzuki,Ignis,Z,Hatchback,Manual,Diesel,2017,21229,2nd,Gujarat,No,782628
Hyundai,i10,Sportz,Hatchback,Automatic,Diesel,2013,48040,2nd,Maharashtra,No,468512
Mahindra,Scorpio,W4,SUV,Automatic,Petrol,2009,57528,2nd,Andhra Pradesh,No,415827
Maruti Suzuki,Alto,Base,Hatchback,Manual,Petrol,2000,156600,2nd,West Bengal,No,598950
Toyota,Fortuner,VX,SUV,Automatic,Diesel,2019,65542,2nd,Tamil Nadu,No,204265
Tata,Nexon,XE,SUV,Manual,Diesel,2021,149071,2nd,Karnataka,No,1067220
Honda,Jazz,S,Sedan,Manual,Petrol,2011,27516,1st,Delhi,No,229900
Hyundai,Grand i10,Base,Hatchback,Automatic,Petrol,2013,30685,1st,Karnataka,No,798600
Toyota,Glanza,VX,Hatchback,Manual,Diesel,2022,80801,2nd,Karnataka,No,1010592
Maruti Suzuki,WagonR,V,Hatchback,Manual,Diesel,2014,128558,2nd,Maharashtra,No,638880
Maruti Suzuki,Alto,L,Hatchback,Automatic,Diesel,2018,47699,1st,West Bengal,Yes,396996
Mahindra,Thar,W4,SUV,Manual,Diesel,2018,127055,2nd,Tamil Nadu,No,266805
Honda,Amaze,S,Sedan,Manual,Petrol,2021,158608,1st,Maharashtra,Yes,568318
Ford,Aspire,Trend,Sedan,Manual,Petrol,2019,24067,1st,North East,No,947625
Maruti Suzuki,Ertiga,Z,MPV,Manual,CNG,2016,82746,1st,Jharkhand,No,346262
Ford,Aspire,Trend+,Sedan,Manual,Petrol,2018,147307,2nd,Maharashtra,No,820743
Hyundai,i10,Asta,Hatchback,Manual,Diesel,2012,95364,3rd+,Uttar Pradesh,No,647769
Tata,Harrier,XZ,SUV,Manual,Diesel,2021,64407,2nd,Delhi,No,353707
Hyundai,Venue,Magna,SUV,Manual,Petrol,2023,34907,1st,Maharashtra,No,462000
Maruti Suzuki,Celerio,V,Hatchback,Manual,Petrol,2021,141536,1st,West Bengal,No,1402500
Honda,Jazz,ZX,Sedan,Manual,Petrol,2016,108334,2nd,Delhi,No,469271
Volkswagen,Taigun,Highline+,SUV,Manual,Petrol,2022,84567,2nd,Tamil Nadu,No,1237975
Nissan,Terrano,XL,SUV,Manual,Petrol,2020,48662,1st,Karnataka,No,924000
Ford,Aspire,Sports,Sedan,Manual,CNG,2018,44825,1st,Jharkhand,No,900243
Maruti Suzuki,WagonR,Z,Hatchback,Manual,Diesel,2019,59249,2nd,Karnataka,Yes,759996
Maruti Suzuki,Celerio,Base,Hatchback,Manual,CNG,2019,104039,1st,Maharashtra,No,658350
Toyota,Etios,V,Sedan,Automatic,Petrol,2012,38303,2nd,Delhi,No,611993
Jaguar,XF,Portfolio,Sedan,Manual,Petrol,2009,70911,2nd,Tamil Nadu,No,264017
Maruti Suzuki,Alto,Z,Hatchback,Manual,Diesel,2021,27391,1st,Maharashtra,No,1501500
Mahindra,Scorpio,W6,SUV,Manual,Diesel,2011,20331,1st,West Bengal,No,317625
Maruti Suzuki,WagonR,Z,Hatchback,Manual,Diesel,2008,56432,2nd,Maharashtra,No,437712
Nissan,Micra,XE,Hatchback,Manual,Petrol,2016,83761,2nd,Telangana,No,412658
Honda,Brio,ZX,Hatchback,Automatic,Petrol,2012,120126,2nd,Tamil Nadu,No,189747
Maruti Suzuki,S-Presso,L,Hatchback,Manual,Diesel,2021,170164,1st,Odisha,No,205200
Renault,Kwid,RXE,Hatchback,Manual,Petrol,2015,170858,2nd,West Bengal,No,1016400
Maruti Suzuki,WagonR,Z,Hatchback,Automatic,Petrol,2000,110886,2nd,Karnataka,No,737906
Toyota,Urban Cruiser,G+,SUV,Manual,Petrol,2021,29465,1st,Delhi,No,462000
Maruti Suzuki,WagonR,L,Hatchback,Manual,Petrol,2006,135685,2nd,Gujarat,No,306662
Maruti Suzuki,Ertiga,ZX,MPV,Manual,Petrol,2020,155793,1st,Kerala,No,615600
Renault,Kiger,RXE,SUV,Manual,Petrol,2023,16575,1st,Karnataka,No,1732500
Hyundai,Venue,SX,SUV,Manual,Diesel,2019,99469,1st,Tamil Nadu,No,1266111
Nissan,Magnite,XV,SUV,Manual,CNG,2020,130272,1st,Tamil Nadu,No,987525
Mahindra,TUV300,W11,SUV,Manual,Petrol,2018,110951,1st,Tamil Nadu,No,970200
Honda,Amaze,S,Sedan,Manual,Petrol,2022,31037,1st,Tamil Nadu,Yes,1301357
Hyundai,Aura,Magna,Sedan,Manual,Petrol,2020,129962,1st,Kerala,No,676875
Maruti Suzuki,Baleno,Base,Hatchback,Manual,Petrol,2023,50664,1st,Tamil Nadu,No,1818300
Honda,Brio,E,Hatchback,Manual,Petrol,2017,29657,1st,West Bengal,No,693000
Hyundai,Venue,Base,SUV,Manual,Petrol,2022,157219,2nd,Kerala,No,921690
Tata,Nexon,XZ,SUV,Automatic,Diesel,2018,148857,2nd,Delhi,No,763062
Maruti Suzuki,Swift,ZX,Sedan,Manual,Petrol,2005,147467,2nd,West Bengal,No,204840
Maruti Suzuki,Celerio,Z,Hatchback,Manual,Petrol,2019,70320,1st,Karnataka,No,211018
Maruti Suzuki,Alto,L,Hatchback,Manual,Petrol,2021,96066,1st,Tamil Nadu,No,1561824
Maruti Suzuki,Swift,L,Sedan,Manual,Petrol,2016,40721,1st,Karnataka,No,772464
Maruti Suzuki,Ignis,ZX,Hatchback,Automatic,Diesel,2019,174447,2nd,Delhi,No,1207483
Chevrolet,Tavera,Base,MPV,Automatic,Petrol,2006,21599,1st,Rajasthan,No,172425
Honda,Amaze,VX,Sedan,Manual,Diesel,2020,103641,1st,West Bengal,No,627000
Maruti Suzuki,Alto,L,Hatchback,Manual,Diesel,2009,155708,2nd,Kerala,No,662112
Maruti Suzuki,Ignis,V,Hatchback,Automatic,Diesel,2017,30005,1st,Uttar Pradesh,No,1316700
Maruti Suzuki,WagonR,Base,Hatchback,Manual,Petrol,2002,102965,2nd,Kerala,No,344850
Maruti Suzuki,S-Presso,Base,Hatchback,Manual,Electric,2020,36364,1st,Tamil Nadu,No,1331000
Hyundai,Grand i10,Sportz,Hatchback,Manual,CNG,2022,92220,1st,West Bengal,No,363660
Maruti Suzuki,Alto,ZX,Hatchback,Manual,Petrol,2017,32816,1st,Haryana,No,1149120
Maruti Suzuki,S-Presso,V,Hatchback,Manual,Petrol,2022,165175,1st,Delhi,No,1402500
Kia,Carens,HTK+,MPV,Manual,Petrol,2022,130445,2nd,Tamil Nadu,No,1089000
Hyundai,i20,Base,Hatchback,Manual,Petrol,2022,112918,1st,Delhi,No,825000
Mahindra,Thar,W11,SUV,Manual,Petrol,2015,50150,1st,Punjab,No,1154207
Maruti Suzuki,Swift,L,Sedan,Automatic,Petrol,2016,137803,2nd,Maharashtra,Yes,801609
Honda,Jazz,VX,Sedan,Manual,Electric,2012,125110,3rd+,Gujarat,No,213375
Tata,Tigor,XZA+,Sedan,Manual,Diesel,2019,32493,2nd,Maharashtra,Yes,623975
Toyota,Urban Cruiser,VX,SUV,Manual,Petrol,2020,90137,1st,Delhi,No,502425
Maruti Suzuki,Baleno,ZX,Hatchback,Manual,Petrol,2022,139413,1st,Kerala,No,1077300
Maruti Suzuki,WagonR,V,Hatchback,Manual,Petrol,2023,130236,2nd,Andhra Pradesh,No,1254000
Toyota,Urban Cruiser,VX,SUV,Manual,Petrol,2022,136738,1st,Gujarat,No,1126125
Toyota,Fortuner,G,SUV,Manual,CNG,2017,139009,2nd,Uttar Pradesh,No,744264
Hyundai,Creta,Era,SUV,Manual,Petrol,2018,23492,2nd,Maharashtra,No,996072
Maruti Suzuki,Alto,Base,Hatchback,Manual,Petrol,2011,128359,2nd,Kerala,No,620730
Maruti Suzuki,Ertiga,ZX,MPV,Manual,Petrol,2019,76427,1st,Tamil Nadu,Yes,800824
MG,ZS EV,Sharp,Luxury,Manual,CNG,2021,10060,1st,Rajasthan,No,1588400
Hyundai,Creta,Era,SUV,Manual,Diesel,2023,83694,1st,Maharashtra,No,1406790
Maruti Suzuki,Alto,Base,Hatchback,Automatic,Diesel,2006,21302,1st,Telangana,No,931700
Maruti Suzuki,S-Presso,V,Hatchback,Manual,Petrol,2023,19346,1st,Maharashtra,No,1210000
Tata,Tigor,XZA,Sedan,Automatic,Petrol,2022,46505,2nd,Gujarat,No,1719652
Maruti Suzuki,Swift,ZX,Sedan,Manual,Diesel,2007,100630,2nd,Rajasthan,No,176908
Tata,Tigor,XZA+,Sedan,Manual,Diesel,2022,130376,2nd,West Bengal,No,482790
Honda,City,ZX,Sedan,Manual,Electric,2008,77586,1st,Maharashtra,No,950461
Maruti Suzuki,S-Presso,V,Hatchback,Manual,Petrol,2021,11012,1st,Telangana,No,2200000
Renault,Duster,RXZ,SUV,Manual,Petrol,2012,114827,2nd,Delhi,No,125779
Range Rover,Discovery Sport,HSE,Luxury,Manual,Petrol,2020,179217,1st,Tamil Nadu,Yes,282330
Maruti Suzuki,Dzire,Base,Sedan,Manual,Petrol,2021,92342,1st,West Bengal,No,1636470
Range Rover,Discovery Sport,HSE,Luxury,Manual,Petrol,2018,141684,2nd,Maharashtra,No,503118
Maruti Suzuki,WagonR,V,Hatchback,Manual,Diesel,2014,74093,2nd,Delhi,No,324231
Maruti Suzuki,Ertiga,L,MPV,Manual,CNG,2013,177507,2nd,Karnataka,No,327745
Maruti Suzuki,Ertiga,L,MPV,Manual,Petrol,2022,50699,1st,Jammu & Kashmir,No,1348848
Nissan,Sunny,XL,Sedan,Manual,Petrol,2014,40288,2nd,Tamil Nadu,Yes,624513
Maruti Suzuki,Celerio,V,Hatchback,Manual,Petrol,2021,48115,1st,Karnataka,No,440000
Maruti Suzuki,Ignis,ZX,Hatchback,Automatic,Petrol,2018,60769,2nd,Tamil Nadu,No,1190578
Honda,Amaze,ZX,Sedan,Manual,Diesel,2013,103976,3rd+,Maharashtra,No,314244
Hyundai,Venue,SX,SUV,Manual,CNG,2021,118660,1st,Andhra Pradesh,No,1208221
Honda,Jazz,VX,Sedan,Manual,Petrol,2014,100531,2nd,Maharashtra,No,720736
Volkswagen,Vento,Trendline,Sedan,Manual,CNG,2010,17722,2nd,Delhi,No,528540
Kia,Carens,GTX,MPV,Automatic,Petrol,2022,124713,1st,Karnataka,No,1179750
Range Rover,Discovery Sport,HSE,Luxury,Automatic,Electric,2023,142770,1st,Delhi,No,549037
BMW,X1,Luxury Line,Luxury,Manual,Petrol,2020,26664,1st,Gujarat,No,1815000
Maruti Suzuki,Alto,Base,Hatchback,Manual,Diesel,2015,64084,1st,Tamil Nadu,No,535920
Maruti Suzuki,S-Presso,ZX,Hatchback,Automatic,CNG,2023,168412,2nd,Maharashtra,No,1638727
Maruti Suzuki,Ertiga,ZX,MPV,Manual,Petrol,2020,21208,1st,Tamil Nadu,No,2376000
Maruti Suzuki,WagonR,Z,Hatchback,Manual,Petrol,2017,18187,1st,Rajasthan,No,1117200
Maruti Suzuki,WagonR,ZX,Hatchback,Manual,Diesel,2009,174119,2nd,Gujarat,No,172497
Maruti Suzuki,Baleno,V,Hatchback,Manual,Diesel,2017,28390,2nd,Gujarat,No,1016400
Maruti Suzuki,S-Presso,L,Hatchback,Manual,Petrol,2023,63454,1st,Himachal Pradesh,No,1428192
Maruti Suzuki,Baleno,L,Hatchback,Manual,Diesel,2016,12656,1st,Tamil Nadu,Yes,292881
Tata,Nexon,XE,SUV,Manual,Petrol,2023,73008,1st,Maharashtra,No,602910
Volkswagen,Vento,Highline+,Sedan,Manual,Diesel,2017,81781,2nd,Karnataka,No,896058
Range Rover,Evoque,Autobiography,Luxury,Manual,Petrol,2019,143993,2nd,Delhi,Yes,192657
Honda,WR-V,VX,SUV,Manual,Diesel,2017,42215,2nd,Maharashtra,No,1067220
Volkswagen,Polo,Trendline,Hatchback,Automatic,Petrol,2016,137584,2nd,Tamil Nadu,Yes,732876
Toyota,Urban Cruiser,ZX,SUV,Manual,Diesel,2021,120303,1st,Gujarat,No,1683990
Maruti Suzuki,Ignis,L,Hatchback,Manual,Petrol,2021,173377,2nd,Tamil Nadu,No,627264
Maruti Suzuki,Alto,Z,Hatchback,Manual,Petrol,2003,113286,2nd,Gujarat,No,796603
Tata,Harrier,XZ,SUV,Manual,Petrol,2021,50226,2nd,Gujarat,No,1591682
Ford,EcoSport,Ambiente,SUV,Manual,Diesel,2017,72476,2nd,Kerala,No,1069160
Tata,Tiago,XZA,Hatchback,Manual,Petrol,2021,155308,1st,Madhya Pradesh,No,356250
Toyota,Glanza,ZX,Hatchback,Manual,CNG,2020,161623,2nd,Telangana,No,521413
Toyota,Fortuner,VX,SUV,Manual,Petrol,2019,123582,2nd,Kerala,No,276507
Toyota,Fortuner,VX,SUV,Manual,Petrol,2017,121939,1st,Maharashtra,No,242550
Hyundai,Creta,Base,SUV,Manual,Petrol,2017,13953,1st,Delhi,No,242550
Maruti Suzuki,Alto,L,Hatchback,Automatic,Petrol,2022,81933,1st,Tamil Nadu,No,909532
Maruti Suzuki,Swift,Z,Sedan,Manual,Diesel,2018,176984,1st,Maharashtra,No,633661
Maruti Suzuki,Alto,V,Hatchback,Manual,Petrol,2001,37389,2nd,Uttar Pradesh,No,367840
Maruti Suzuki,Ertiga,V,MPV,Manual,Petrol,2015,63948,2nd,Karnataka,No,471609
Honda,City,S,Sedan,Automatic,Petrol,2015,68632,1st,Chandigarh,No,604584
Maruti Suzuki,S-Presso,L,Hatchback,Manual,Petrol,2023,43046,2nd,Karnataka,No,836352
Maruti Suzuki,Ignis,ZX,Hatchback,Manual,Diesel,2022,63630,2nd,Rajasthan,No,549853
Tata,Nexon,XZA+,SUV,Manual,Petrol,2023,94428,2nd,Kerala,No,1374634
Hyundai,i10,Era,Hatchback,Automatic,Petrol,2013,99474,2nd,Delhi,No,764260
Volkswagen,Polo,Highline,Hatchback,Manual,Diesel,2019,90724,2nd,Karnataka,Yes,612965
Maruti Suzuki,Baleno,ZX,Hatchback,Manual,Petrol,2022,149633,1st,Delhi,No,445500
Hyundai,i20,Base,Hatchback,Manual,CNG,2014,115114,2nd,Delhi,Yes,156590
Maruti Suzuki,Swift,L,Sedan,Manual,Petrol,2011,56797,2nd,Bihar,No,182411
Ford,Aspire,Trend,Sedan,Manual,Diesel,2017,88781,1st,Rajasthan,No,164886
Hyundai,i20,Magna,Hatchback,Manual,Diesel,2019,85442,2nd,Maharashtra,No,1061121
Hyundai,Creta,Base,SUV,Manual,Diesel,2020,35249,1st,Delhi,No,1039500
Maruti Suzuki,Ertiga,L,MPV,Manual,Petrol,2014,32730,1st,Rajasthan,No,902880
Jaguar,XF,Pure,Sedan,Manual,Petrol,2018,21577,1st,Delhi,No,877800
Toyota,Etios,ZX,Sedan,Manual,Diesel,2014,64533,2nd,Rajasthan,No,779810
Mahindra,TUV300,AX5,SUV,Automatic,Petrol,2019,176308,2nd,Tamil Nadu,No,880456
Maruti Suzuki,WagonR,ZX,Hatchback,Manual,Diesel,2000,60115,1st,Telangana,No,341074
MG,ZS EV,Sharp,Luxury,Manual,Petrol,2022,158948,2nd,Delhi,No,1118040
Ford,Figo,Trend+,Sedan,Manual,Diesel,2017,16481,1st,Madhya Pradesh,No,568575
Maruti Suzuki,Ertiga,Base,MPV,Manual,Petrol,2012,179369,3rd+,Kerala,No,470250
Ford,Endeavour,Trend+,SUV,Automatic,Diesel,2006,155156,2nd,Bihar,No,438131
Hyundai,Aura,SX,Sedan,Manual,CNG,2021,86765,1st,Delhi,No,863692
Maruti Suzuki,Ignis,Base,Hatchback,Manual,Petrol,2018,46768,2nd,Madhya Pradesh,No,1053360
Renault,Triber,RXT,MPV,Manual,Petrol,2022,149842,2nd,Delhi,No,290400
Chevrolet,Tavera,LT,MPV,Manual,Petrol,2007,175508,3rd+,Uttar Pradesh,No,382078
Maruti Suzuki,S-Presso,Base,Hatchback,Manual,Petrol,2022,115799,1st,Maharashtra,No,742500
Maruti Suzuki,Baleno,Base,Hatchback,Manual,Petrol,2018,77754,1st,Telangana,No,535920
Maruti Suzuki,Ignis,ZX,Hatchback,Manual,Petrol,2018,92099,1st,Gujarat,No,1085238
Maruti Suzuki,Baleno,L,Hatchback,Manual,Petrol,2018,154030,1st,Karnataka,No,609840
Honda,Jazz,S,Sedan,Automatic,Diesel,2013,93470,2nd,Delhi,No,532434
Skoda,Octavia,Active,Sedan,Manual,Diesel,2007,111703,3rd+,Karnataka,No,646593
Mahindra,Scorpio,W4,SUV,Manual,Petrol,2018,39674,2nd,Maharashtra,No,569184
Toyota,Glanza,V,Hatchback,Manual,Diesel,2023,122302,2nd,Maharashtra,No,435600
